,0,1,2,3,4
24659,Great Wall,Hover,mechanical,grey,240000
24660,Great Wall,H3,mechanical,black,225000
24661,Great Wall,Deer,mechanical,silver,150000
24662,Great Wall,H5,mechanical,silver,170000
24663,Great Wall,Florid,mechanical,black,200000
24664,Buick,Encore,automatic,white,23500
24665,Buick,Regal,automatic,black,34000
24666,Buick,Encore,automatic,silver,76000
24667,Buick,Encore,automatic,black,146000
24668,Buick,Encore,automatic,white,67000
24669,Buick,Encore,mechanical,white,43900
24670,Buick,Encore,automatic,silver,60000
24671,Buick,Encore,automatic,white,109435
24672,Buick,Encore,automatic,other,64000
24673,Buick,LaCrosse,automatic,silver,51499
24674,Buick,Rendez Vous,automatic,other,150000
24675,Buick,Encore,automatic,other,35000
24676,Buick,Encore,automatic,other,77000
24677,Buick,Encore,automatic,black,80000
24678,Buick,Encore,automatic,black,49521
24679,Buick,Encore,automatic,white,66000
24680,Buick,Encore,automatic,brown,128748
24681,Buick,Encore,automatic,grey,71000
24682,Buick,Encore,automatic,red,16876
24683,Buick,Encore,automatic,brown,58000
24684,Buick,Encore,automatic,silver,93496
24685,Buick,Encore,automatic,white,46600
24686,Buick,Encore,automatic,black,45800
24687,Buick,Encore,automatic,white,42971
24688,Buick,Encore,automatic,black,62764
24689,Buick,Encore,automatic,grey,74123
24690,Buick,Encore,automatic,blue,21000
24691,Buick,Encore,automatic,silver,63000
24692,Buick,Encore,automatic,black,55860
24693,Buick,Regal,automatic,white,105000
24694,Buick,Encore,automatic,black,133000
24695,Buick,Encore,automatic,white,30000
24696,Buick,Regal,automatic,white,10000
24697,Buick,Encore,mechanical,grey,80000
24698,Buick,Encore,automatic,grey,117000
24699,Buick,Encore,automatic,red,93000
24700,Buick,Encore,automatic,silver,90000
24701,Buick,Encore,automatic,black,140000
24702,Buick,Encore,automatic,blue,44000
24703,Buick,Encore,automatic,black,60000
24704,Buick,Enclave,automatic,brown,110000
24705,Buick,Encore,automatic,grey,68000
24706,Buick,Encore,automatic,white,43000
24707,Buick,Encore,automatic,black,142000
24708,Buick,Encore,automatic,black,31500
24709,Buick,Encore,automatic,silver,92000
24710,Buick,Regal,mechanical,black,89000
24711,Pontiac,Vibe,automatic,grey,186362
24712,Pontiac,Trans Sport,mechanical,red,180000
24713,Pontiac,Vibe,automatic,grey,296119
24714,Pontiac,Sunbird,automatic,blue,300000
24715,Pontiac,Vibe,automatic,grey,250000
24716,Pontiac,Vibe,automatic,silver,250000
24717,Pontiac,Firebird,automatic,red,138404
24718,Pontiac,Trans Sport,mechanical,blue,240000
24719,Pontiac,Trans Sport,mechanical,red,324565
24720,Pontiac,Vibe,automatic,blue,322
24721,Pontiac,Trans Sport,mechanical,green,333000
24722,Pontiac,Trans Sport,mechanical,blue,285000
24723,Pontiac,Grand Am,mechanical,black,200000
24724,Pontiac,Vibe,mechanical,white,278417
24725,Pontiac,Aztek,automatic,red,289682
24726,Pontiac,Aztek,automatic,other,300000
24727,Pontiac,Trans Sport,automatic,green,267607
24728,Pontiac,Vibe,automatic,silver,200000
24729,Pontiac,Vibe,automatic,black,172200
24730,Pontiac,Firebird,automatic,black,154000
24731,Pontiac,G6,mechanical,black,56000
24732,Pontiac,Trans Sport,mechanical,silver,350000
24733,Pontiac,Vibe,mechanical,black,290000
24734,Pontiac,LeMans,automatic,black,250000
24735,Pontiac,Vibe,automatic,white,233355
24736,Pontiac,Vibe,automatic,red,185075
24737,Pontiac,Vibe,automatic,blue,169009
24738,Pontiac,Vibe,mechanical,black,300000
24739,Pontiac,Vibe,automatic,silver,284000
24740,Pontiac,Vibe,automatic,grey,371952
24741,Pontiac,Vibe,automatic,silver,168981
24742,Pontiac,Trans Sport,mechanical,green,350000
24743,Pontiac,Vibe,automatic,blue,214043
24744,Pontiac,Vibe,automatic,red,357274
24745,Pontiac,Vibe,automatic,other,284854
24746,Pontiac,Bonneville,automatic,silver,340000
24747,Pontiac,G6,automatic,grey,135000
24748,Pontiac,Vibe,automatic,grey,220000
24749,Pontiac,Vibe,automatic,grey,346814
24750,Pontiac,Vibe,automatic,black,175837
24751,Pontiac,Vibe,automatic,silver,1000000
24752,Pontiac,Firebird,automatic,black,230000
24753,Lincoln,MKZ,automatic,black,207000
24754,Lincoln,Town Car,automatic,black,226000
24755,Lincoln,Town Car,automatic,black,280000
24756,Lincoln,Town Car,automatic,white,212700
24757,Lincoln,Navigator,automatic,blue,35000
24758,Lincoln,Navigator,automatic,black,238000
24759,Lincoln,MKZ,automatic,black,139000
24760,Lincoln,Aviator,automatic,black,420000
24761,Lincoln,Town Car,automatic,white,183245
24762,Lincoln,Town Car,mechanical,white,666666
24763,Lincoln,MKC,automatic,grey,121200
24764,Lincoln,Town Car,automatic,white,350000
24765,Lincoln,Navigator,automatic,silver,225000
24766,Lincoln,Mark VIII,automatic,red,250000
24767,Lincoln,Mark VIII,automatic,black,294510
24768,Lincoln,Town Car,automatic,white,400000
24769,Lincoln,MKC,automatic,red,109500
24770,Lincoln,Town Car,automatic,other,178816
24771,Lincoln,Navigator,automatic,other,522000
24772,Lincoln,Town Car,automatic,white,266000
24773,Lincoln,MKC,automatic,silver,134966
24774,Lincoln,Town Car,automatic,white,312142
24775,Lincoln,Town Car,automatic,white,170000
24776,Lincoln,Navigator,automatic,black,150000
24777,Lincoln,Town Car,automatic,white,270000
24778,Lincoln,Town Car,automatic,blue,120000
24779,Lincoln,Town Car,mechanical,white,158000
24780,Lincoln,Town Car,automatic,white,200000
24781,Lincoln,MKZ,automatic,white,109000
24782,Lincoln,MKX,automatic,black,290000
24783,Lincoln,MKZ,automatic,black,52000
24784,Lincoln,Town Car,automatic,black,11111
24785,Lincoln,MKC,automatic,white,25000
24786,Lincoln,Town Car,automatic,white,289682
24787,Lincoln,MKC,automatic,black,82077
24788,Lincoln,Continental,automatic,black,230000
24789,Hyundai,Sonata,mechanical,grey,229000
24790,Hyundai,Sonata,automatic,blue,105000
24791,Hyundai,Santa Fe,automatic,white,142588
24792,Hyundai,Galloper,mechanical,blue,300000
24793,Hyundai,Sonata,automatic,blue,300000
24794,Hyundai,Santa Fe,automatic,silver,173000
24795,Hyundai,Trajet,mechanical,silver,370000
24796,Hyundai,Matrix,mechanical,red,310000
24797,Hyundai,Tucson,automatic,other,124500
24798,Hyundai,Accent,automatic,black,49900
24799,Hyundai,Santa Fe,mechanical,blue,478389
24800,Hyundai,i40,automatic,black,160000
24801,Hyundai,Solaris,mechanical,grey,66115
24802,Hyundai,Santa Fe,automatic,black,240000
24803,Hyundai,Accent,mechanical,red,245000
24804,Hyundai,Lantra,mechanical,red,298780
24805,Hyundai,ix35,automatic,black,142000
24806,Hyundai,Equus,automatic,black,150300
24807,Hyundai,i30,automatic,grey,90250
24808,Hyundai,Solaris,automatic,brown,86900
24809,Hyundai,Lantra,mechanical,silver,185500
24810,Hyundai,Santa Fe,automatic,silver,320000
24811,Hyundai,ix35,mechanical,brown,29700
24812,Hyundai,Santa Fe,automatic,black,220000
24813,Hyundai,Accent,automatic,blue,106000
24814,Hyundai,Accent,mechanical,red,160000
24815,Hyundai,Santa Fe,mechanical,black,300000
24816,Hyundai,Trajet,automatic,silver,350000
24817,Hyundai,Santa Fe,automatic,white,83000
24818,Hyundai,Galloper,mechanical,green,300000
24819,Hyundai,Trajet,mechanical,grey,380000
24820,Hyundai,Solaris,automatic,silver,160000
24821,Hyundai,Accent,mechanical,green,60
24822,Hyundai,Getz,mechanical,red,241366
24823,Hyundai,Santa Fe,automatic,black,125000
24824,Hyundai,Elantra,automatic,silver,240000
24825,Hyundai,Sonata,automatic,other,138000
24826,Hyundai,Santa Fe,automatic,silver,344755
24827,Hyundai,Elantra,mechanical,blue,441125
24828,Hyundai,Tucson,automatic,silver,137494
24829,Hyundai,i20,mechanical,blue,162950
24830,Hyundai,Accent,mechanical,brown,7150
24831,Hyundai,i40,automatic,white,127000
24832,Hyundai,Santa Fe,automatic,silver,90049
24833,Hyundai,Accent,mechanical,black,173030
24834,Hyundai,Lantra,mechanical,blue,350000
24835,Hyundai,Solaris,mechanical,blue,171600
24836,Hyundai,i30,mechanical,grey,114000
24837,Hyundai,Accent,automatic,silver,200000
24838,Hyundai,ix35,automatic,black,185900
24839,Hyundai,i30,mechanical,black,232700
24840,Hyundai,Lantra,mechanical,blue,340000
24841,Hyundai,Accent,mechanical,silver,260000
24842,Hyundai,Elantra,automatic,white,140000
24843,Hyundai,Lantra,mechanical,silver,235000
24844,Hyundai,ix35,automatic,brown,110700
24845,Hyundai,Solaris,automatic,black,121000
24846,Hyundai,H 100,mechanical,blue,300000
24847,Hyundai,Santa Fe,automatic,black,47000
24848,Hyundai,i40,automatic,grey,128000
24849,Hyundai,Grand Starex,automatic,blue,126000
24850,Hyundai,Grand Starex,automatic,silver,209000
24851,Hyundai,Elantra,automatic,black,159000
24852,Hyundai,Accent,automatic,silver,94700
24853,Hyundai,Grand Starex,automatic,black,156000
24854,Hyundai,Galloper,mechanical,silver,265000
24855,Hyundai,Solaris,mechanical,white,74000
24856,Hyundai,Santa Fe,mechanical,brown,325000
24857,Hyundai,Lantra,mechanical,blue,252300
24858,Hyundai,Lantra,mechanical,blue,337000
24859,Hyundai,Elantra,automatic,black,195696
24860,Hyundai,Santa Fe,automatic,black,96000
24861,Hyundai,i30,mechanical,red,146000
24862,Hyundai,Lantra,mechanical,violet,396500
24863,Hyundai,Sonata,mechanical,silver,256000
24864,Hyundai,Pony,mechanical,red,340000
24865,Hyundai,Sonata,automatic,blue,215652
24866,Hyundai,Solaris,automatic,brown,59340
24867,Hyundai,Sonata,automatic,silver,195000
24868,Hyundai,Santa Fe,automatic,silver,93000
24869,Hyundai,ix55,automatic,black,299000
24870,Hyundai,Creta,automatic,black,30623
24871,Hyundai,Solaris,mechanical,white,79100
24872,Hyundai,Accent,automatic,black,1085
24873,Hyundai,Elantra,mechanical,other,266000
24874,Hyundai,Trajet,mechanical,silver,350000
24875,Hyundai,Solaris,mechanical,grey,57000
24876,Hyundai,Lantra,mechanical,blue,250000
24877,Hyundai,Solaris,mechanical,black,86000
24878,Hyundai,ix35,automatic,silver,113200
24879,Hyundai,Tucson,mechanical,blue,243000
24880,Hyundai,Accent,mechanical,red,39900
24881,Hyundai,Sonata,mechanical,red,253000
24882,Hyundai,Santa Fe,automatic,black,257000
24883,Hyundai,Solaris,automatic,silver,87000
24884,Hyundai,Santa Fe,automatic,grey,301527
24885,Hyundai,Santamo,mechanical,blue,100000
24886,Hyundai,Santa Fe,automatic,white,53000
24887,Hyundai,Sonata,automatic,blue,300000
24888,Hyundai,Santa Fe,automatic,black,226000
24889,Hyundai,i40,automatic,black,62894
24890,Hyundai,Solaris,mechanical,other,47000
24891,Hyundai,Santa Fe,mechanical,silver,123600
24892,Hyundai,Santa Fe,mechanical,black,333333
24893,Hyundai,Matrix,mechanical,black,220000
24894,Hyundai,Tucson,mechanical,other,234000
24895,Hyundai,Accent,automatic,white,53000
24896,Hyundai,Lantra,mechanical,blue,290000
24897,Hyundai,Getz,mechanical,black,232933
24898,Hyundai,Accent,mechanical,green,250000
24899,Hyundai,Santa Fe,mechanical,silver,307000
24900,Hyundai,Getz,mechanical,black,165000
24901,Hyundai,Equus,automatic,black,80000
24902,Hyundai,Accent,mechanical,blue,335000
24903,Hyundai,Santa Fe,mechanical,black,392000
24904,Hyundai,Lantra,mechanical,red,333333
24905,Hyundai,Sonata,automatic,green,173850
24906,Hyundai,Accent,mechanical,silver,43000
24907,Hyundai,Sonata,automatic,silver,225308
24908,Hyundai,Santa Fe,automatic,silver,250000
24909,Hyundai,Santa Fe,automatic,white,135000
24910,Hyundai,H-1,mechanical,green,293000
24911,Hyundai,ix35,mechanical,black,90000
24912,Hyundai,Lantra,mechanical,blue,196000
24913,Hyundai,Sonata,automatic,grey,280000
24914,Hyundai,Santa Fe,automatic,silver,410000
24915,Hyundai,H-1,mechanical,silver,300000
24916,Hyundai,i30,automatic,blue,130000
24917,Hyundai,Solaris,mechanical,grey,62000
24918,Hyundai,Lantra,mechanical,red,280000
24919,Hyundai,Santa Fe,mechanical,silver,260000
24920,Hyundai,Terracan,automatic,silver,395000
24921,Hyundai,Sonata,mechanical,blue,210000
24922,Hyundai,Tucson,mechanical,black,220000
24923,Hyundai,Tucson,automatic,brown,128000
24924,Hyundai,Accent,automatic,violet,888888
24925,Hyundai,Pony,mechanical,red,222222
24926,Hyundai,Trajet,automatic,green,362345
24927,Hyundai,Accent,automatic,white,96000
24928,Hyundai,Tucson,automatic,red,197000
24929,Hyundai,Santa Fe,automatic,brown,287000
24930,Hyundai,Coupe,automatic,silver,300000
24931,Hyundai,Lantra,mechanical,silver,230000
24932,Hyundai,H-1,mechanical,green,320000
24933,Hyundai,Santa Fe,automatic,silver,250000
24934,Hyundai,Santa Fe,automatic,silver,410000
24935,Hyundai,Santa Fe,automatic,brown,140000
24936,Hyundai,Santa Fe,mechanical,black,240000
24937,Hyundai,Tiburon,automatic,red,109477
24938,Hyundai,Sonata,mechanical,silver,300000
24939,Hyundai,Santa Fe,automatic,silver,166000
24940,Hyundai,Accent,mechanical,silver,89000
24941,Hyundai,i30,mechanical,white,59023
24942,Hyundai,Santa Fe,mechanical,grey,390000
24943,Hyundai,Santa Fe,mechanical,blue,456776
24944,Hyundai,Solaris,automatic,red,63000
24945,Hyundai,Santa Fe,automatic,white,131000
24946,Hyundai,i20,mechanical,grey,109920
24947,Hyundai,i30,mechanical,grey,144230
24948,Hyundai,i20,mechanical,silver,161000
24949,Hyundai,Sonata,automatic,silver,94000
24950,Hyundai,i30,mechanical,red,100000
24951,Hyundai,Getz,mechanical,green,401000
24952,Hyundai,Sonata,automatic,green,235000
24953,Hyundai,Santa Fe,mechanical,silver,294000
24954,Hyundai,Elantra,automatic,other,150000
24955,Hyundai,Accent,mechanical,brown,25000
24956,Hyundai,Coupe,mechanical,blue,200000
24957,Hyundai,H-1,mechanical,green,335000
24958,Hyundai,Accent,mechanical,red,219000
24959,Hyundai,Santa Fe,automatic,silver,186000
24960,Hyundai,Sonata,automatic,silver,206000
24961,Hyundai,Santa Fe,mechanical,brown,310000
24962,Hyundai,Solaris,mechanical,black,91000
24963,Hyundai,H 100,mechanical,white,150000
24964,Hyundai,Accent,mechanical,grey,54800
24965,Hyundai,Santa Fe,automatic,brown,90000
24966,Hyundai,Accent,automatic,blue,205000
24967,Hyundai,Sonata,mechanical,black,300000
24968,Hyundai,Coupe,mechanical,black,250000
24969,Hyundai,ix35,mechanical,black,145000
24970,Hyundai,Sonata,automatic,black,94308
24971,Hyundai,i10,mechanical,black,157000
24972,Hyundai,Santa Fe,mechanical,blue,456765
24973,Hyundai,Accent,automatic,white,68000
24974,Hyundai,Solaris,automatic,blue,117000
24975,Hyundai,Sonata,automatic,black,195000
24976,Hyundai,Accent,mechanical,blue,295443
24977,Hyundai,Santa Fe,mechanical,green,321185
24978,Hyundai,Solaris,mechanical,blue,48000
24979,Hyundai,i30,mechanical,grey,155000
24980,Hyundai,Sonata,mechanical,green,350000
24981,Hyundai,Tucson,automatic,white,0
24982,Hyundai,Tucson,automatic,black,0
24983,Hyundai,Tucson,automatic,brown,0
24984,Hyundai,Accent,mechanical,silver,265000
24985,Hyundai,Santa Fe,mechanical,black,150000
24986,Hyundai,Tucson,automatic,silver,127000
24987,Hyundai,Santa Fe,mechanical,silver,290000
24988,Hyundai,Tucson,automatic,green,225000
24989,Hyundai,Sonata,mechanical,other,223000
24990,Hyundai,Santa Fe,mechanical,silver,246087
24991,Hyundai,Tucson,mechanical,silver,246000
24992,Hyundai,i40,automatic,brown,98450
24993,Hyundai,Lantra,mechanical,other,30000
24994,Hyundai,Accent,mechanical,silver,144945
24995,Hyundai,Grandeur,automatic,silver,265000
24996,Hyundai,Sonata,automatic,other,198000
24997,Hyundai,Tucson,automatic,white,55000
24998,Hyundai,Santa Fe,automatic,silver,321869
24999,Hyundai,Elantra,mechanical,red,145000
25000,Hyundai,Pony,mechanical,grey,1000000
25001,Hyundai,Lantra,mechanical,green,293000
25002,Hyundai,Santa Fe,mechanical,blue,270000
25003,Hyundai,i40,automatic,grey,125000
25004,Hyundai,Accent,mechanical,green,415789
25005,Hyundai,Solaris,automatic,blue,98000
25006,Hyundai,Solaris,mechanical,grey,1700
25007,Hyundai,Santa Fe,automatic,grey,170000
25008,Hyundai,Sonata,automatic,red,321869
25009,Hyundai,Elantra,automatic,white,60000
25010,Hyundai,Elantra,mechanical,silver,200000
25011,Hyundai,Tucson,mechanical,black,260000
25012,Hyundai,Matrix,mechanical,black,225000
25013,Hyundai,Santa Fe,automatic,black,75000
25014,Hyundai,Elantra,mechanical,silver,400000
25015,Hyundai,Tucson,mechanical,green,234000
25016,Hyundai,Santa Fe,automatic,silver,251000
25017,Hyundai,Elantra,mechanical,blue,350000
25018,Hyundai,Santa Fe,mechanical,brown,410000
25019,Hyundai,Elantra,mechanical,red,270000
25020,Hyundai,Sonata,mechanical,grey,123000
25021,Hyundai,Santa Fe,automatic,black,96000
25022,Hyundai,Coupe,mechanical,silver,210000
25023,Hyundai,Sonata,mechanical,silver,250000
25024,Hyundai,Coupe,mechanical,red,310
25025,Hyundai,Lantra,mechanical,silver,365213
25026,Hyundai,Santa Fe,automatic,brown,118000
25027,Hyundai,Solaris,automatic,black,97000
25028,Hyundai,Santa Fe,automatic,black,280026
25029,Hyundai,Lantra,mechanical,violet,321800
25030,Hyundai,Lantra,mechanical,silver,285000
25031,Hyundai,Sonata,mechanical,green,344444
25032,Hyundai,Sonata,mechanical,white,390000
25033,Hyundai,H 100,mechanical,white,250000
25034,Hyundai,Santa Fe,automatic,silver,152888
25035,Hyundai,Sonata,mechanical,silver,210000
25036,Hyundai,Equus,automatic,black,148000
25037,Hyundai,Santa Fe,mechanical,brown,28000
25038,Hyundai,Accent,mechanical,green,1000000
25039,Hyundai,i20,mechanical,white,131870
25040,Hyundai,Solaris,automatic,white,77200
25041,Hyundai,Santa Fe,automatic,black,142000
25042,Hyundai,Accent,mechanical,black,290000
25043,Hyundai,Getz,mechanical,black,253615
25044,Hyundai,ix35,mechanical,brown,55000
25045,Hyundai,Starex,automatic,silver,260000
25046,Hyundai,Tucson,mechanical,blue,293000
25047,Hyundai,Solaris,mechanical,black,87000
25048,Hyundai,Santa Fe,mechanical,brown,81600
25049,Hyundai,Getz,mechanical,silver,250000
25050,Hyundai,Accent,mechanical,red,64000
25051,Hyundai,Santamo,mechanical,green,286000
25052,Hyundai,Sonata,mechanical,red,2500
25053,Hyundai,Santa Fe,mechanical,silver,215000
25054,Hyundai,Creta,automatic,grey,35800
25055,Hyundai,Solaris,mechanical,white,100000
25056,Hyundai,Lantra,mechanical,green,342343
25057,Hyundai,Terracan,mechanical,green,370000
25058,Hyundai,Lantra,mechanical,red,260000
25059,Hyundai,Sonata,mechanical,black,305000
25060,Hyundai,Santa Fe,automatic,white,160000
25061,Hyundai,Lantra,mechanical,red,555555
25062,Hyundai,Santa Fe,automatic,white,13500
25063,Hyundai,i40,mechanical,white,89000
25064,Hyundai,Sonata,mechanical,silver,150450
25065,Hyundai,Solaris,automatic,black,154820
25066,Hyundai,Sonata,automatic,white,188000
25067,Hyundai,Accent,mechanical,other,300000
25068,Hyundai,i40,automatic,black,97000
25069,Hyundai,Lantra,mechanical,other,225308
25070,Hyundai,Santa Fe,automatic,silver,150000
